@relation day-of-week-./data/bris.dev

@attribute F0 {Brisbane}
@attribute F1 numeric
@attribute F2 numeric
@attribute F3 numeric
@attribute F4 numeric
@attribute F5 numeric
@attribute F6 numeric
@attribute F7 numeric
@attribute F8 numeric
@attribute F9 numeric
@attribute F10 numeric
@attribute F11 numeric
@attribute F12 numeric
@attribute F13 numeric
@attribute F14 numeric
@attribute F15 numeric
@attribute F16 numeric
@attribute F17 numeric
@attribute F18 numeric
@attribute F19 numeric
@attribute F20 numeric
@attribute F21 {Sat,Fri,Sun,Thu,Wed,Tue,Mon}

@data
Brisbane,1962,9,26,0,11.7,25,18,4.1,?,?,?,8000,60000,36875,8.3,14.4,11.2,?,?,?,Sat
Brisbane,1962,12,26,2.8,20,26.7,23.1,7.2,?,?,?,24000,40000,28750,18.3,19.4,18.8,?,?,?,Sat
Brisbane,1963,2,13,0,22.8,28.3,25.5,3.1,?,?,?,28000,45000,34125,17.2,20,19,?,?,?,Sat
Brisbane,1963,5,15,2.5,16.7,23.3,19.9,3.6,?,?,?,9000,35000,26125,15,18.9,17.7,?,?,?,Thu
Brisbane,1963,8,28,49.5,13.9,17.2,15.8,5.7,?,?,?,3200,40000,17775,13.3,16.7,14.7,?,?,?,Thu
Brisbane,1963,11,6,1,18.3,23.9,21.5,6.2,?,?,?,24000,40000,28000,13.3,16.1,15.3,?,?,?,Sat
Brisbane,1964,2,5,2.7,21.7,28.3,24.8,6.7,?,?,?,16000,30000,26000,21.1,22.8,21.7,?,?,?,Sat
Brisbane,1964,3,11,0,18.9,25.6,22.4,5.1,?,?,?,16000,24000,22000,17.8,18.9,18.4,?,?,?,Thu
Brisbane,1964,7,1,0.3,13.9,23.3,17.6,2.6,?,?,?,3200,40000,18250,13.3,16.7,14.7,?,?,?,Tue
Brisbane,1965,2,3,1.6,21.1,26.1,23.1,6.7,?,?,?,30000,55000,36250,16.1,17.8,16.8,?,?,?,Sat
Brisbane,1965,3,3,0,18.3,30,23.9,3.1,?,?,?,24000,30000,26250,16.1,19.4,17.6,?,?,?,Sat
Brisbane,1965,6,23,0,9.4,14.4,11.6,9.8,?,?,?,24000,70000,49875,2.8,5.6,4.3,?,?,?,Sat
Brisbane,1965,6,30,0,10.6,19.4,14.9,5.1,?,?,?,16000,45000,32000,9.4,11.7,10.6,?,?,?,Sat
Brisbane,1965,7,21,0,11.7,18.3,14.8,5.7,?,?,?,40000,55000,48125,8.9,12.2,9.9,?,?,?,Sat
Brisbane,1965,7,28,0,5.6,18.3,12.1,6.2,?,?,?,30000,70000,57500,0,1.7,1.1,?,?,?,Sat
Brisbane,1965,11,17,0,15,22.8,18.8,11.3,?,?,?,14000,35000,20000,6.7,11.7,9.1,?,?,?,Sat
Brisbane,1965,11,24,0.6,22.2,27.8,24.8,10.3,?,?,?,8000,30000,23625,18.9,20.6,19.9,?,?,?,Sat
Brisbane,1965,12,8,1.3,22.8,26.7,24.6,6.7,?,?,?,19000,35000,28750,19.4,21.1,20.6,?,?,?,Sat
Brisbane,1966,3,30,0,16.1,30.6,23.3,3.6,?,?,?,4800,55000,27225,4.4,13.3,10.2,?,?,?,Sat
Brisbane,1966,7,27,0,10.6,21.1,15.7,6.2,?,?,?,35000,55000,47500,0,3.9,1.2,?,?,?,Sat
Brisbane,1966,8,17,0.9,15.6,18.3,16.9,4.1,?,?,?,9000,35000,27125,13.3,15,14.3,?,?,?,Thu
Brisbane,1966,8,31,43,15,21.1,17.6,5.7,?,?,?,4000,45000,26000,14.4,17.8,15.7,?,?,?,Thu
Brisbane,1967,2,8,0,19.4,25.6,22.8,2.6,?,?,?,19000,30000,25000,17.8,18.9,18.5,?,?,?,Sat
Brisbane,1967,7,12,3,13.3,18.3,15.6,3.6,?,?,?,6000,30000,22375,10,14.4,12.7,?,?,?,Tue
Brisbane,1967,7,26,7.2,13.3,16.1,14.3,4.1,?,?,?,8000,30000,17625,11.7,13.3,12.7,?,?,?,Thu
Brisbane,1967,10,25,0,15.6,22.2,18.8,6.7,?,?,?,30000,45000,35625,12.2,13.9,12.8,?,?,?,Sat
Brisbane,1967,11,29,0,17.2,25,21.3,3.1,?,?,?,19000,40000,36125,12.8,14.4,13.7,?,?,?,Sat
Brisbane,1967,12,27,0,20.6,27.8,23.8,4.6,?,?,?,11000,40000,29750,16.7,20,19,?,?,?,Sat
Brisbane,1968,1,17,1.1,21.7,26.7,24.1,5.1,?,?,?,30000,45000,34375,19.4,22.2,21,?,?,?,Sat
Brisbane,1968,3,27,0,20,27.8,23.6,4.1,?,?,?,24000,40000,30500,17.8,19.4,18.5,?,?,?,Sat
Brisbane,1968,4,3,0,17.2,26.7,21.5,5.7,?,?,?,30000,40000,36250,14.4,18.3,16.1,?,?,?,Sat
Brisbane,1968,5,22,6.2,14.4,18.9,16.7,3.1,?,?,?,3200,24000,15400,11.1,15,13.3,?,?,?,Tue
Brisbane,1968,6,19,0,13.3,21.1,16.4,8.2,?,?,?,30000,40000,35000,3.3,7.8,6,?,?,?,Sat
Brisbane,1968,6,26,0,11.7,18.9,14.5,6.7,?,?,?,30000,45000,43125,0,4.4,2.1,?,?,?,Sat
Brisbane,1968,12,18,0,21.1,28.9,25.3,7.7,?,?,?,12000,30000,23250,18.3,21.1,20.2,?,?,?,Sat
Brisbane,1969,1,29,0,21.1,30,25,9.3,?,?,?,24000,40000,32375,13.9,16.1,15.3,?,?,?,Sat
Brisbane,1969,3,19,0,21.1,28.3,24.6,3.6,?,?,?,19000,30000,26375,18.9,20.6,19.9,?,?,?,Sat
Brisbane,1969,8,6,0,12.2,22.2,16.7,2.6,?,?,?,9000,40000,19125,9.4,13.9,11.9,?,?,?,Tue
Brisbane,1969,10,22,0,18.9,25,21.8,5.1,?,?,?,27000,30000,29250,16.7,18.3,17.4,?,?,?,Sat
Brisbane,1969,12,3,0,20.6,31.1,24.9,6.2,?,?,?,14000,24000,18750,5.6,18.3,14.5,?,?,?,Thu
Brisbane,1973,2,28,0,20,29,24.8,7.2,750,22000,14991.7,30000,40000,35000,18,21,19.5,1008.4,1012.1,1010.5,Sat
Brisbane,1973,10,3,0,19,25,20.7,6.2,210,22000,4206.7,13000,30000,24200,16,17,16.5,1020.9,1023.4,1022,Thu
Brisbane,1973,12,12,0,22,27,24.2,8.2,3600,22000,14150,24000,30000,27000,17,19,18,1017.5,1018.7,1018.3,Sat
Brisbane,1974,5,1,0,13,20,16.4,7.7,22000,22000,22000,50000,60000,53000,8,9,8.8,1011.6,1017.9,1015.5,Sat
Brisbane,1974,9,25,0,8,21,15.2,9.3,22000,22000,22000,50000,65000,52500,2,5,4.2,1010.3,1014.5,1012.6,Sat
Brisbane,1974,10,23,0,18,27,22.5,9.3,750,22000,14916.7,16000,30000,26666.7,16,20,18,1010.2,1017,1013.5,Sat
Brisbane,1975,1,15,0,18,26,21.2,9.8,3600,22000,15720,30000,55000,43000,15,19,16.6,1008.7,1009.8,1009.4,Sat
Brisbane,1975,4,16,0,18,26,21.1,3.6,750,22000,16335.7,30000,40000,32857.1,16,17,16.6,1013.8,1017,1015,Sat
Brisbane,1975,5,21,0,13,25,18,6.2,1200,22000,12200,16000,30000,23500,13,15,14,1020.7,1023,1022,Tue
Brisbane,1975,7,16,0,9,19,12.4,4.1,22000,22000,22000,14000,30000,23800,7,9,8.4,1018.3,1022.8,1020.6,Thu
Brisbane,1975,9,3,0,12,21,16,6.7,1200,22000,14160,30000,40000,36000,2,12,4.8,1010.8,1013.2,1011.6,Sat
Brisbane,1975,10,29,0,16,23,19,3.6,750,22000,17750,25000,30000,29000,13,14,13.5,1018.3,1020.4,1019.2,Sat
Brisbane,1976,2,4,?,21,28,24,7.7,1200,22000,8933.3,15000,30000,25833.3,17,22,18.8,1013.5,1015.9,1014.8,Fri
Brisbane,1976,3,3,0,22,26,24.5,8.8,3600,22000,12800,20000,50000,32500,15,21,18.8,998.8,1004.6,1001.1,Mon
Brisbane,1976,6,30,0,9,19,13.7,6.2,22000,22000,22000,35000,70000,46666.7,1,4,2.5,1014.5,1017.7,1016.8,Sat
Brisbane,1976,8,25,0,12,21,15.8,5.1,9000,22000,14200,30000,50000,40000,2,9,6.4,1015.3,1024.1,1019.6,Sat
Brisbane,1976,10,6,0,17,26,21,9.3,1200,22000,11560,300,30000,19260,16,18,17,1009.9,1014.4,1012,Sat
Brisbane,1976,10,20,0,16,26,21.4,6.7,22000,22000,22000,7000,40000,30200,4,15,9.6,1011.9,1018,1015.3,Fri
Brisbane,1976,11,10,0,21,27,24.2,5.1,3600,22000,18933.3,30000,40000,35000,17,22,19.2,1006.1,1011.4,1008.8,Sat
Brisbane,1976,12,15,0,23,30,27,8.8,750,22000,18458.3,30000,40000,35000,20,22,20.8,1011,1013.2,1012.1,Sat
Brisbane,1977,1,12,0,21,28,24,6.2,1200,3600,2640,20000,30000,25000,16,19,16.8,1010.3,1012.3,1011.4,Thu
Brisbane,1977,3,16,0,20,29,24.2,4.1,3600,22000,12800,30000,30000,30000,15,20,17.3,1010.9,1015.3,1013.2,Sat
Brisbane,1977,4,6,0,21,27,23.8,2.6,750,22000,6710,24000,30000,28800,18,21,19.6,1014.1,1016.5,1014.9,Sat
Brisbane,1977,4,27,0,16,24,19.7,5.1,3600,22000,15866.7,40000,40000,40000,12,15,13.3,1021.6,1024.2,1022.6,Sat
Brisbane,1977,5,18,0,18,25,22.2,11.3,750,22000,11850,8000,40000,34666.7,14,14,14,1002.3,1008.4,1004.6,Sat
Brisbane,1977,5,25,0,7,22,14,5.7,22000,22000,22000,40000,50000,44166.7,2,6,4.5,1016.4,1024.8,1020.4,Sat
Brisbane,1977,8,10,0,10,22,14.8,3.1,750,22000,18458.3,4000,20000,11833.3,7,10,8.5,1023.2,1025.9,1024.7,Tue
Brisbane,1977,12,7,0,22,28,24.8,7.2,1200,22000,14160,25000,30000,29000,17,18,17.4,1014.2,1017.8,1016.1,Sat
Brisbane,1978,8,23,0,9,18,13.8,7.2,1200,22000,11900,35000,40000,37500,1,6,3.7,1018.3,1027.1,1022.5,Sat
Brisbane,1979,3,7,0,24,27,25,6.2,1200,9000,4200,20000,25000,23000,19,20,19.4,1011.9,1016.8,1014.5,Thu
Brisbane,1979,4,4,0,19,30,25.5,5.1,9000,22000,19833.3,25000,40000,35000,18,20,19.2,1013.8,1018.1,1015.5,Sat
Brisbane,1979,5,9,0,12,23,17.2,7.7,22000,22000,22000,40000,40000,40000,5,9,6.4,1008.7,1013.1,1011,Fri
Brisbane,1979,8,8,0,13,24,17.7,6.2,3600,22000,18933.3,35000,40000,39166.7,3,12,8.2,1011.1,1014.1,1013.1,Sat
Brisbane,1979,10,31,0,15,22,18.7,4.6,1200,22000,15066.7,25000,30000,28333.3,11,14,12.7,1018.5,1020.5,1019.6,Sat
Brisbane,1979,12,5,0,23,30,26.5,7.7,2100,22000,18683.3,24000,30000,28166.7,19,22,20.5,1011.3,1014.6,1012.8,Sat
Brisbane,1979,12,12,0,23,29,25.7,6.2,750,22000,11450,20000,30000,25000,15,21,18.5,1008.8,1013.6,1010.8,Sat
Brisbane,1980,6,4,0,11,20,14.2,5.6,3600,22000,17514.3,9900,35000,15833.3,0,7,3.8,1013.1,1014.9,1014,Thu
Brisbane,1980,6,11,0,8,19,13.3,5.1,22000,22000,22000,9900,40000,16378.9,2,8,5.6,1017.8,1022.3,1020.1,Thu
Brisbane,1980,10,15,0,15,25,19.4,6.6,22000,22000,22000,9900,40000,14107.4,12,16,14,1019.7,1023.1,1021,Fri
Brisbane,1980,11,5,0,22,28,24.1,9.2,330,22000,4665.3,9900,25000,11772,17,22,19.8,1009.4,1015.6,1011.6,Sat
Brisbane,1981,3,25,0,21,29,25.2,4.1,1050,22000,14135.7,11200,30000,13409.5,17,21,18.8,1017,1023,1020.3,Sat
Brisbane,1981,4,1,491,20,22,20.7,4.1,180,7200,2135.1,2000,20000,6894.4,18,20,19.6,1012.1,1014.3,1012.9,Sun
Brisbane,1981,4,8,1,20,26,22.5,6.6,540,22000,9190.5,11200,25000,12454.5,18,21,19.1,1012.4,1015.4,1013.6,Thu
Brisbane,1981,7,29,0,7,17,13.1,8.7,3600,22000,11700,9900,40000,13995.7,3,7,4.5,1013.1,1018.5,1016,Sat
Brisbane,1981,10,14,0,16,24,19.4,5.1,750,22000,17565.8,9900,30000,15173.9,14,15,14.4,1020,1022.3,1021,Tue
Brisbane,1981,11,18,?,17,23,19.7,5.6,3600,9000,6320,11200,30000,18053.3,4,14,11.5,1018.8,1020.8,1020,Thu
Brisbane,1982,4,7,0,19,27,22.5,6.1,1200,22000,16837.5,9900,30000,15366.7,14,17,15.5,1010.3,1013.5,1012.2,Sat
Brisbane,1983,1,5,0,20,28.2,24,5.1,22000,22000,22000,9900,30000,13745.8,15,19,17.5,1012.3,1015.7,1014.2,Fri
Brisbane,1983,5,25,?,17,22,18.8,3,900,22000,8933.3,6000,30000,12225.6,15,18.1,16.5,1018.5,1021.2,1020.2,Tue
Brisbane,1983,6,22,136,14,18,15.3,13.3,120,22000,7822.4,1000,40000,12104,9,15,11.9,1005,1015,1010.8,Tue
Brisbane,1983,9,7,0,17,25.8,21.2,1.5,30,22000,15579.2,1000,20000,9927.3,16,19,17.8,1011,1014.4,1012.6,Sat
Brisbane,1983,11,9,0,17,30,24.3,6.1,6900,22000,14722.7,9900,30000,12367.6,6,23,17.1,1007.6,1012.3,1010,Sat
Brisbane,1983,11,16,5001.5,17,24,20.6,7.2,1500,22000,6421.4,9900,40000,14220,2.6,17,11.3,1007.9,1010.4,1009.1,Thu
Brisbane,1984,3,7,0,19.2,28.2,23.7,4.6,1200,22000,20109.1,9900,30000,12952.5,14,19,17.3,1012.2,1014.5,1013.1,Sat
Brisbane,1984,5,23,0,8.8,23.5,14.8,1,22000,22000,22000,9900,60000,16828,6,14.9,8.6,1013.8,1018.1,1015.6,Sat
Brisbane,1985,7,3,9.5,12,21,15.2,5.1,150,22000,10425,3000,25000,14280,10,14.5,11.7,1025.9,1027.7,1027,Tue
Brisbane,1985,10,2,0,13,23,17.7,5.1,900,22000,20593.3,9900,30000,14126.1,10,13.1,12,1021.4,1024.8,1023.6,Tue
Brisbane,1985,10,9,7,16,23,19,5.7,750,22000,6462.5,11200,40000,16891.7,11,15,13.8,1015.8,1018.4,1017.2,Thu
Brisbane,1985,12,4,0,20.5,25.1,22.6,8.2,1050,22000,6311.4,9900,30000,16865.2,14,17,16.4,1010,1012.2,1011.2,Sat
Brisbane,1986,1,15,0,23,31,26.5,4.6,22000,22000,22000,11200,35000,15504.3,18,21,19.5,1012.6,1015.2,1013.8,Fri
Brisbane,1986,2,12,2001.8,22,29,25.1,6.2,540,22000,6658.8,11200,30000,15850,18,22,20,1009.6,1013.5,1011.9,Wed
Brisbane,1986,3,5,1001.4,20.1,27,23.5,8.2,360,22000,8220.8,9900,30000,15260,17,21,18,1016.7,1019.6,1018,Sun
Brisbane,1986,11,5,0,17,25.1,20.9,6.7,900,22000,16837.5,11200,40000,14175,13,17,14.7,1019.2,1021.4,1020.1,Sat
Brisbane,1987,1,7,?,21,28,24.9,4.1,900,22000,9650,9900,40000,17352.2,17,20,18.8,1011.4,1015,1013,Wed
Brisbane,1987,8,26,0,11,21.6,15.6,3.6,22000,22000,22000,9900,30000,15265.2,5,12,9.5,1021.8,1024,1022.8,Thu
Brisbane,1987,9,23,0,13,24,17.6,8.7,22000,22000,22000,9900,30000,14839.1,10.3,13,11.7,1025.1,1029.4,1027.4,Tue
Brisbane,1987,9,30,0,14.4,29,22.2,13.4,3600,22000,20466.7,9900,60000,16963.6,2,13,8.4,1013.1,1025.2,1019.1,Sat
Brisbane,1987,10,7,0,13,30,22,9.8,1200,22000,15466.7,9900,40000,14563.6,4,18.3,12.9,1006.7,1010.1,1008.7,Sat
Brisbane,1987,10,28,?,19,27.3,23.1,5.1,1050,22000,21127.1,4000,30000,12366.7,16,20,19,1015.8,1022,1018.8,Wed
Brisbane,1987,11,25,0,15,28.2,22.1,7.7,22000,22000,22000,9900,40000,17425,0,13,6.8,1002.6,1009.2,1006.2,Fri
Brisbane,1988,2,17,?,17,25,20.8,7.7,750,22000,13121.4,9900,40000,16950,14,17,15.1,1013.3,1016.4,1014.7,Wed
Brisbane,1988,3,30,2,18,25,20.5,3.6,3600,9000,6200,4000,50000,17734.8,14,18.1,16.2,1011.4,1017.5,1014,Thu
Brisbane,1988,8,3,6,12.7,21.3,15.8,4.6,60,22000,19139.1,400,40000,11516.7,12.7,16,14.1,1022.1,1025.5,1023.5,Tue
Brisbane,1988,8,17,0,13.5,21.6,16.9,7.7,8400,22000,17163.6,9900,40000,16813.6,12,15,13.5,1015.4,1023.5,1019.6,Sat
Brisbane,1988,8,24,0,10,18,13.3,10.3,1350,22000,17315.4,9900,40000,17945,6,8,6.8,1011.3,1022.6,1016.5,Sat
Brisbane,1988,9,7,1,17.5,24,20,6.2,1050,22000,12458.8,9900,40000,16983.3,12.5,16.2,13.9,1014.4,1023.7,1019,Thu
Brisbane,1989,6,28,20,14.8,20.5,17.1,8.8,600,22000,6115.2,10000,40000,17304.3,9.5,15,12.9,1022.6,1027.7,1024.1,Tue
Brisbane,1990,4,11,1.5,21,25,22.6,4.6,540,22000,3915.5,11200,25000,13827.3,19,21,20.1,1017.3,1020.9,1018.7,Thu
Brisbane,1990,4,25,0,14,26.3,20.4,7.2,22000,22000,22000,9900,40000,20652.2,8.8,14,11.2,1004.1,1008.7,1006,Fri
Brisbane,1990,5,9,1.3,17,25.3,20.6,5.7,600,22000,12145.2,10000,30000,16933.3,16,18.4,17.3,1019.6,1024.5,1022,Thu
Brisbane,1990,9,19,0,10.7,21.3,16.1,5.1,1500,22000,21068.2,9900,40000,20022.7,5,12.9,9.4,1024.6,1027.7,1026.4,Tue
Brisbane,1991,1,9,0.5,20,28,23.6,9.3,1050,22000,19544.1,9900,35000,18960,13,18,16,1016.8,1019.1,1017.9,Sat
Brisbane,1991,2,13,0,22.9,29,25.5,6.7,22000,22000,22000,11200,30000,19000,20.7,23,21.4,1009.3,1011.3,1010.2,Fri
Brisbane,1991,3,6,?,20.6,28.2,23.6,7.7,600,22000,5492.1,4000,35000,19360,16,20,18.6,1015.2,1017.7,1016.4,Thu
Brisbane,1991,8,7,0,9,22.1,15.3,8.2,3600,22000,19371.4,9900,40000,17659.1,0,9,3.9,1012.5,1017.5,1014.4,Sat
Brisbane,1991,10,2,0,14.8,26,20.6,6.7,22000,22000,22000,8000,25000,13963.6,13.9,17.5,15.8,1015.5,1019.7,1017.7,Fri
Brisbane,1991,10,23,10,17,23,20.3,7.2,600,3000,1331.2,7000,25000,13200,13,16.3,14.7,1015.5,1017.9,1016.8,Thu
Brisbane,1991,12,18,0,21,29,25.7,13.9,2700,22000,13356.2,9900,35000,17000,16.5,23,20,1004.1,1012.1,1008.4,Sat
Brisbane,1992,1,29,?,24,30,26.7,8.2,600,22000,13769.6,11200,25000,16000,18,21,19.8,1018.2,1020.6,1019.5,Wed
Brisbane,1992,5,27,0,13,21.2,15.9,4.6,7200,22000,9844.4,9900,40000,17329.2,5,11,8.6,1016.4,1023.6,1019.4,Thu
Brisbane,1992,11,18,0.6,18,26,22.2,7.7,3000,22000,14085.7,9900,30000,15535.9,17,20,18.4,1009.7,1014.5,1011.1,Sat
Brisbane,1993,4,14,?,19,26.1,22,4.6,1050,22000,8002.3,9900,40000,21200.4,12,17,15.1,1018.4,1023.5,1020.8,Tue
Brisbane,1993,11,10,?,17,21,19.3,5.7,120,900,720,3000,30000,14469.2,14.2,18,16.1,1015.4,1019.9,1017.7,Thu
Brisbane,1994,1,26,8,19.4,26.2,22.9,8.2,1200,22000,4857.1,15000,30000,27142.9,14.6,19.2,16.6,1014.3,1017.1,1015.5,Sat
Brisbane,1994,2,16,0,21.2,26.8,24.5,6.2,3600,22000,12433.3,30000,35000,30714.3,18.4,20.2,19.6,1011.3,1013.4,1012.3,Sat
Brisbane,1994,3,16,0,16.6,26.8,21.9,5.7,22000,22000,22000,30000,40000,35625,15.2,19,16.9,1014.3,1016.4,1015.4,Fri
Brisbane,1994,5,4,7,17.2,24,20,6.7,120,22000,11255,6000,35000,22375,13.6,17.4,16,1023.1,1026.6,1025.2,Tue
Brisbane,1994,8,10,0,9.7,19.1,14.2,7.2,22000,22000,22000,25000,30000,29375,2.7,7.5,5.7,1028.1,1033.8,1031.1,Tue
Brisbane,1994,8,24,0,11.6,22.5,16.6,6.2,1200,22000,19400,20000,30000,23125,7.6,12.7,11.2,1021.8,1026.4,1024.3,Tue
Brisbane,1994,10,26,0,11,24.3,18.8,6.2,22000,22000,22000,9900,40000,19555,9,13,11.4,1020.5,1024.5,1021.9,Thu
Brisbane,1994,11,2,?,13,27,20.9,12.9,750,22000,11721.4,9900,40000,16274.8,2.7,19,16,1006.6,1014.7,1010.8,Sat
Brisbane,1995,7,19,0,5,19.7,13.2,8.7,22000,22000,22000,9900,40000,20428.9,0,5,1.9,1015.2,1019.6,1017.9,Sat
Brisbane,1995,12,6,0,20,28,24.3,6.2,1050,22000,13515,9900,40000,19782.5,8,23.6,17.7,1007.4,1013.9,1010.2,Sat
Brisbane,1996,4,10,0,9,27.4,18.3,5.1,9000,22000,20375,9900,40000,14808.3,0,7.9,4.5,1008.6,1014.4,1011.4,Sat
Brisbane,1996,8,7,4,12.9,17.5,15.2,5.1,990,22000,4624.5,5000,40000,17154.8,4.9,15,10.8,1015.4,1019.8,1017.6,Thu
Brisbane,1996,10,23,0,14,23.3,18.4,6.7,1200,22000,15104.2,11265,40000,17926.7,8,13.7,12,1023.9,1026.6,1025.2,Tue
Brisbane,1996,10,30,16,18,26,21.4,8.7,900,22000,14220,9900,40000,17603.5,13,18.4,16.3,1011.1,1020.5,1016.3,Sat
Brisbane,1996,11,6,40.1,14.5,20,17,7.7,600,22000,10166.7,7000,40000,15628,10,17,13.8,1008.6,1012.3,1010.4,Sat
Brisbane,1997,1,29,2.5,23,27,24.8,6.7,600,22000,7018.2,4000,30000,16214.1,21,24,22.1,1009.3,1012.3,1010.7,Sat
Brisbane,1997,7,2,0,9.5,19,13.9,4.1,1200,22000,20514.3,9900,40000,20428.8,7,12,9.2,1018.4,1022.5,1020.3,Tue
Brisbane,1997,8,27,0,5,20,12.6,5.1,22000,22000,22000,9900,30000,15705.7,0,6,2.9,1019,1026.6,1022.1,Thu
Brisbane,1997,9,17,0,17,25,19.7,7.2,900,22000,8050,11265,30000,15862.5,12,16,14.1,1022.9,1028.6,1026,Tue
Brisbane,1997,11,5,?,18,22,19.6,5.1,300,3300,1415.5,4000,20000,10835.7,17,18.3,17.8,1016.2,1019.1,1017.6,Thu
Brisbane,1997,12,10,?,20,24.1,20.9,6.7,900,22000,7072.7,3000,30000,13996.1,15,19,16.6,1016.3,1021.5,1018.5,Thu
Brisbane,1998,1,28,62,21,31,24.1,7.7,1200,22000,9313.3,4000,40000,16101.3,20,24.3,21.7,1008.9,1012.3,1010.2,Sat
Brisbane,1998,4,22,0,22,27,24.2,7.7,1200,22000,5758.3,11265,40000,17926.7,18,22,20.6,1012.2,1016.4,1013.8,Sat
Brisbane,1999,5,5,0.5,15,22.3,19.3,7.7,1200,22000,12220,4000,30000,16679,10,17,13.3,1027.6,1029.2,1028.3,Tue
Brisbane,1999,6,9,10.1,15,20,17.4,3.1,30,22000,6356.7,250,25000,9118.5,15,18,16.7,1017.2,1020.2,1018.6,Tue
Brisbane,1999,6,23,47.9,12.8,17,14,5.7,660,22000,4594.2,2000,40000,10260.6,8,13,12.3,1021.1,1023.2,1022.3,Tue
Brisbane,1999,7,7,0.2,10.7,21,14.9,4.6,22000,22000,22000,9900,30000,16979.6,10.4,13.2,11.8,1023.6,1026,1024.8,Thu
Brisbane,1999,8,4,0,10,19,13.9,6.2,22000,22000,22000,9900,40000,19960,6,9,7.3,1025.4,1030,1027.8,Thu
Brisbane,1999,11,10,0,14,23.2,18.4,5.1,3600,22000,20247.6,9900,40000,20528.3,1,11,8.2,1012.4,1019.7,1016.2,Sat
Brisbane,1999,11,24,0.7,19,26.3,22.5,7.7,1800,22000,10058.3,11265,30000,16676.7,14.1,17,16,1016.3,1021.7,1018.8,Thu
Brisbane,1999,12,8,0,16.3,26.3,22.1,5.7,22000,22000,22000,9900,40000,19119.8,13.4,16.9,15.7,1013.1,1017.6,1014.7,Fri
Brisbane,2000,2,16,0,19.8,25.5,22.6,6.2,1200,22000,4706.2,11265,40000,17926.7,15,18,17,1014.8,1018.9,1016.6,Thu
Brisbane,2000,3,1,6.8,19,26.8,22.8,6.2,1200,22000,19313,9000,30000,17030.9,17.1,20.1,18.5,1015.6,1019.5,1017.1,Sat
Brisbane,2000,3,29,0,21.9,29.1,25.5,5.7,660,22000,12636.5,9000,40000,16525.4,19,22,20.5,1013.4,1018.8,1016.5,Sat
Brisbane,2000,4,26,10.3,18,23.5,19.6,6.7,750,22000,3044.8,2000,25000,11886.6,15,18.7,17,1023.6,1026.6,1024.5,Thu
Brisbane,2000,5,10,0,14,23.5,18,6.2,22000,22000,22000,9900,40000,17800.9,9,14,12.2,1020.7,1023.9,1022,Fri
Brisbane,2000,7,12,0,5.6,21,13.2,6.7,22000,22000,22000,9900,40000,20047.1,0.2,11,4.6,1010.4,1014.8,1011.9,Fri
Brisbane,2000,8,2,0,9.8,20.5,15.4,5.7,2400,22000,19508.7,9900,30000,17244.8,5.5,13.3,10.7,1023.5,1027.3,1025.4,Tue
Brisbane,2000,10,4,0,13,23.1,19.7,6.2,1050,22000,14881.8,9900,25000,13854.6,11.7,14,12.6,1022,1026.5,1024.5,Tue
Brisbane,2000,11,8,0.7,13,22.3,18.2,6.7,1200,22000,11885,9900,40000,18986.4,10.9,13.3,12.2,1014.9,1018.7,1016.9,Sat
Brisbane,2001,1,31,25.2,21,25.6,23.3,10.8,240,3600,2186.2,3000,20000,8169,20.6,23,21.8,1004.5,1010.5,1007.6,Thu
Brisbane,2001,5,30,0,8,21.9,14.5,7.2,22000,22000,22000,9900,40000,20854.5,6.8,9,7.6,1016.6,1023.3,1019.7,Fri
Brisbane,2001,6,6,9.8,14.7,22.2,17.5,2.6,900,22000,13941.1,0,40000,16399.1,14.5,17.9,16.1,1022.5,1025.8,1023.9,Tue
Brisbane,2001,7,18,0,9,20,14.1,6.2,22000,22000,22000,9900,40000,16750,0,9.1,4.7,1018.1,1022.1,1020.2,Thu
Brisbane,2001,9,5,0,8.9,25.3,16.9,7.7,3600,22000,20430,9900,40000,18035.6,0.3,10,6.5,1015.1,1024.2,1019.4,Sat
Brisbane,2001,10,10,0,19.4,23,20.9,6.2,900,22000,11218.3,11265,30000,16314.8,12,16,13.7,1019.3,1023.5,1021.2,Thu
Brisbane,2001,11,21,0,19,28.5,23,6.2,1050,22000,18031,9900,50000,19932.5,4.5,15.6,12.5,1008.6,1015.4,1012.2,Sat
Brisbane,2002,1,2,0,25,33.1,28.4,4.1,22000,22000,22000,9900,40000,16061.7,15.1,26,24.5,1001.2,1006.6,1003.2,Sat
Brisbane,2002,6,26,0,7.1,23,15.2,7.2,22000,22000,22000,9900,40000,16979,2,12.2,5.7,1016.3,1022.5,1019.6,Fri
Brisbane,2002,9,11,0,8.5,20,14.6,7.7,750,22000,14437.5,9000,40000,16849.8,5,9,6.9,1018.2,1027,1022.4,Tue
Brisbane,2002,10,2,0,11,23,17.8,5.1,22000,22000,22000,9900,35000,17297.5,9,12.9,11,1022.1,1026,1023.5,Thu
Brisbane,2003,2,26,15.8,22,26.3,23.7,7.2,300,22000,3786.6,1500,30000,9654.8,19.4,22,21,1009.8,1012.8,1011.4,Thu
Brisbane,2003,4,9,0,16,26,21.1,4.1,4500,22000,17541.2,9900,50000,20104,13.4,17.3,15.8,1012.7,1017.9,1014.7,Sat
